demographic_category,demographic_value,administered_date,total_doses,cumulative_total_doses,pfizer_doses,cumulative_pfizer_doses,moderna_doses,cumulative_moderna_doses,jj_doses,cumulative_jj_doses,partially_vaccinated,total_partially_vaccinated,fully_vaccinated,cumulative_fully_vaccinated,at_least_one_dose,cumulative_at_least_one_dose,booster_recip_count,cumulative_booster_recip_count
Gender,Female,2021-09-23,37923,26114336,27864,15202042,9112,10074055,911,817003,2420,707782,17777,12592442,13659,13956146,7098,212738
Gender,Male,2021-09-24,52117,23555760,40625,13519778,9850,8998594,1619,1021343,3732,726094,21078,11452389,16861,12764068,15388,205275
Gender,Unknown/undifferentiated,2021-09-24,119,112403,75,54112,34,50328,10,7917,33,19287,43,48325,64,68852,18,329
Gender,Female,2021-09-24,57265,26171601,45805,15247847,10441,10084496,979,817982,3396,711178,23237,12615679,16991,13973137,17652,230390
Gender,Male,2021-09-25,34888,23590648,28982,13548760,5083,9003677,811,1022154,2636,728730,12507,11464896,10304,12774372,12625,217900
Gender,Unknown/undifferentiated,2021-09-25,64,112467,43,54155,16,50344,5,7922,20,19307,15,48340,47,68899,7,336
Gender,Female,2021-09-25,36665,26208266,31181,15279028,4939,10089435,532,818514,2368,713546,12116,12627795,9496,13982633,15345,245735
Gender,Male,2021-09-26,19453,23610101,16548,13565308,2567,9006244,324,1022478,1494,730224,7046,11471942,5241,12779613,7335,225235
Gender,Unknown/undifferentiated,2021-09-26,45,112512,33,54188,5,50349,7,7929,14,19321,20,48360,28,68927,4,340
Gender,Female,2021-09-26,20527,26228793,18068,15297096,2230,10091665,208,818722,1380,714926,6669,12634464,4705,13987338,9174,254909
Gender,Unknown/undifferentiated,2021-09-27,77,112589,46,54234,23,50372,8,7937,12,19333,29,48389,32,68959,26,366
Gender,Male,2021-09-27,56998,23667099,47577,13612885,8071,9014315,1325,1023803,4382,734606,12148,11484090,15325,12794938,30523,255758
Gender,Female,2021-09-27,62703,26291496,53636,15350732,8058,10099723,980,819702,4028,718954,12568,12647032,15129,14002467,35617,290526
Gender,Unknown/undifferentiated,2021-09-28,120,112709,87,54321,27,50399,6,7943,26,19359,40,48429,51,69010,33,399
Gender,Male,2021-09-28,61353,23728452,52108,13664993,7552,9021867,1667,1025470,4986,739592,16203,11500293,15783,12810721,30606,286364
Gender,Female,2021-09-28,69208,26360704,60357,15411089,7762,10107485,1048,820750,4648,723602,17316,12664348,15472,14017939,37016,327542
Gender,Female,2021-09-29,70332,26431036,61199,15472288,7988,10115473,1099,821849,4157,727759,18276,12682624,15203,14033142,37465,365007
Gender,Unknown/undifferentiated,2021-09-29,145,112854,77,54398,43,50442,25,7968,39,19398,65,48494,78,69088,24,423
Gender,Male,2021-09-29,60161,23788613,50872,13715865,7700,9029567,1549,1027019,4297,743889,16536,11516829,15023,12825744,29692,316056
Gender,Male,2021-09-30,60119,23848732,50927,13766792,7505,9037072,1655,1028674,4229,748118,16584,11533413,14819,12840563,29919,345975
Gender,Unknown/undifferentiated,2021-09-30,129,112983,77,54475,40,50482,12,7980,24,19422,36,48530,59,69147,46,469
Gender,Female,2021-09-30,72944,26503980,63611,15535899,8069,10123542,1203,823052,4211,731970,18935,12701559,15557,14048699,39106,404113
Gender,Male,2021-10-01,65418,23914150,54859,13821651,8772,9045844,1694,1030368,4271,752389,18694,11552107,16495,12857058,31339,377314
Gender,Unknown/undifferentiated,2021-10-01,182,113165,137,54612,32,50514,12,7992,48,19470,46,48576,88,69235,50,519
Gender,Female,2021-10-01,82568,26586548,71830,15607729,9492,10133034,1144,824196,4472,736442,20783,12722342,16951,14065650,45372,449485
Gender,Male,2021-10-02,32244,23946394,27147,13848798,4326,9050170,752,1031120,2421,754810,11208,11563315,9623,12866681,11947,389261
Gender,Unknown/undifferentiated,2021-10-02,65,113230,55,54667,6,50520,4,7996,18,19488,31,48607,30,69265,8,527
Gender,Female,2021-10-02,36293,26622841,31742,15639471,4057,10137091,476,824672,2232,738674,10733,12733075,8894,14074544,16907,466392
Gender,Male,2021-10-03,18683,23965077,15405,13864203,2968,9053138,305,1031425,1612,756422,6721,11570036,5910,12872591,6245,395506
Gender,Unknown/undifferentiated,2021-10-03,31,113261,29,54696,2,50522,0,7996,3,19491,19,48626,8,69273,5,532
Gender,Female,2021-10-03,20001,26642842,17327,15656798,2506,10139597,157,824829,1551,740225,6151,12739226,5371,14079915,8507,474899
Gender,Male,2021-10-04,51983,24017060,45219,13909422,5460,9058598,1266,1032691,3766,760188,13960,11583996,13754,12886345,25150,420656
Gender,Unknown/undifferentiated,2021-10-04,77,113338,64,54760,6,50528,7,8003,13,19504,31,48657,28,69301,27,559
Gender,Female,2021-10-04,59829,26702671,53754,15710552,5208,10144805,833,825662,3766,743991,14047,12753273,13447,14093362,32753,507652
Gender,Female,2021-10-05,60319,26762990,53090,15763642,6421,10151226,771,826433,3835,747826,14170,12767443,12994,14106356,33548,541200
Gender,Unknown/undifferentiated,2021-10-05,97,113435,74,54834,14,50542,9,8012,22,19526,38,48695,37,69338,30,589
Gender,Male,2021-10-05,52094,24069154,44084,13953506,6549,9065147,1430,1034121,3925,764113,13623,11597619,13493,12899838,26067,446723
Gender,Unknown/undifferentiated,2021-10-06,179,113614,132,54966,31,50573,16,8028,62,19588,51,48746,109,69447,33,622
Gender,Male,2021-10-06,50876,24120030,43496,13997002,5984,9071131,1362,1035483,3657,767770,13558,11611177,13221,12913059,25112,471835
Gender,Female,2021-10-06,59277,26822267,52538,15816180,5823,10157049,873,827306,3509,751335,14128,12781571,12831,14119187,32796,573996
Gender,Female,2021-10-07,64379,26886646,56827,15873007,6491,10163540,1012,828318,4069,755404,14286,12795857,13796,14132983,36910,610906
Gender,Unknown/undifferentiated,2021-10-07,232,113846,191,55157,28,50601,13,8041,115,19703,47,48793,145,69592,52,674
Gender,Male,2021-10-07,53832,24173862,45845,14042847,6397,9077528,1555,1037038,3804,771574,13701,11624878,13722,12926781,27588,499423
Gender,Male,2021-10-08,63598,24237460,53684,14096531,8050,9085578,1828,1038866,4665,776239,16979,11641857,17548,12944329,30510,529933
Gender,Unknown/undifferentiated,2021-10-08,193,114039,140,55297,41,50642,12,8053,73,19776,42,48835,112,69704,52,726
Gender,Female,2021-10-08,80461,26967107,70981,15943988,8282,10171822,1153,829471,4805,760209,18429,12814286,17456,14150439,45219,656125
Gender,Male,2021-10-09,30886,24268346,25860,14122391,4245,9089823,763,1039629,2377,778616,9998,11651855,9574,12953903,11891,541824
Gender,Unknown/undifferentiated,2021-10-09,51,114090,46,55343,2,50644,3,8056,8,19784,12,48847,28,69732,15,741
Gender,Female,2021-10-09,34855,27001962,30580,15974568,3752,10175574,502,829973,2325,762534,9441,12823727,8926,14159365,16774,672899
Gender,Male,2021-10-10,17099,24285445,14018,14136409,2776,9092599,290,1039919,1506,780122,5817,11657672,5526,12959429,5901,547725
Gender,Unknown/undifferentiated,2021-10-10,17,114107,14,55357,1,50645,1,8057,1,19785,7,48854,8,69740,2,743
Gender,Female,2021-10-10,18829,27020791,16309,15990877,2320,10177894,181,830154,1456,763990,5394,12829121,5118,14164483,8373,681272
Gender,Male,2021-10-11,50310,24335755,42733,14179142,6176,9098775,1372,1041291,3606,783728,13557,11671229,13975,12973404,23795,571520
Gender,Unknown/undifferentiated,2021-10-11,67,114174,43,55400,11,50656,13,8070,16,19801,27,48881,32,69772,21,764
Gender,Female,2021-10-11,57509,27078300,50348,16041225,6265,10184159,864,831018,3624,767614,13649,12842770,13661,14178144,30723,711995
Gender,Male,2021-10-12,49690,24385445,42216,14221358,5869,9104644,1559,1042850,3439,787167,13301,11684530,12871,12986275,24736,596256
Gender,Unknown/undifferentiated,2021-10-12,101,114275,70,55470,18,50674,13,8083,20,19821,37,48918,44,69816,33,797
Gender,Female,2021-10-12,57201,27135501,50568,16091793,5649,10189808,918,831936,3458,771072,13470,12856240,12370,14190514,31938,743933
Gender,Female,2021-10-13,54118,27189619,47581,16139374,5566,10195374,915,832851,3338,774410,12744,12868984,12145,14202659,29740,773673
Gender,Male,2021-10-13,46569,24432014,39290,14260648,5620,9110264,1617,1044467,3270,790437,12818,11697348,12483,12998758,22494,618750
Gender,Unknown/undifferentiated,2021-10-13,123,114398,73,55543,42,50716,8,8091,28,19849,50,48968,51,69867,30,827
Gender,Male,2021-10-14,46432,24478446,38879,14299527,6022,9116286,1496,1045963,3320,793757,12390,11709738,12248,13011006,22963,641713
Gender,Unknown/undifferentiated,2021-10-14,114,114512,86,55629,17,50733,11,8102,28,19877,35,49003,51,69918,36,863
Gender,Female,2021-10-14,55347,27244966,48316,16187690,6018,10201392,964,833815,3395,777805,12970,12881954,12041,14214700,30940,804613
Gender,Unknown/undifferentiated,2021-10-15,142,114654,97,55726,36,50769,9,8111,42,19919,44,49047,60,69978,46,909
Gender,Male,2021-10-15,56292,24534738,47146,14346673,7382,9123668,1726,1047689,4020,797777,15235,11724973,14830,13025836,27521,669234
Gender,Female,2021-10-15,71203,27316169,62347,16250037,7682,10209074,1131,834946,4256,782061,16418,12898372,15300,14230000,40124,844737
Gender,Unknown/undifferentiated,2021-10-16,82,114736,55,55781,14,50783,12,8123,11,19930,38,49085,39,70017,17,926
Gender,Male,2021-10-16,28219,24562957,23629,14370302,3880,9127548,703,1048392,2256,800033,8606,11733579,8334,13034170,11792,681026
Gender,Female,2021-10-16,31164,27347333,27175,16277212,3483,10212557,497,835443,2193,784254,7941,12906313,7665,14237665,15857,860594
Gender,Male,2021-10-17,15125,24578082,12520,14382822,2303,9129851,298,1048690,1536,801569,4767,11738346,4989,13039159,5541,686567
Gender,Unknown/undifferentiated,2021-10-17,23,114759,20,55801,0,50783,3,8126,4,19934,13,49098,9,70026,4,930
Gender,Female,2021-10-17,15683,27363016,13467,16290679,2082,10214639,128,835571,1473,785727,4195,12910508,4236,14241901,7290,867884
Gender,Male,2021-10-18,47525,24625607,39458,14422280,6417,9136268,1620,1050310,3562,805131,13330,11751676,12943,13052102,22529,709096
Gender,Unknown/undifferentiated,2021-10-18,76,114835,54,55855,13,50796,9,8135,19,19953,26,49124,44,70070,13,943
Gender,Female,2021-10-18,53302,27416318,46001,16336680,6382,10221021,885,836456,3447,789174,13411,12923919,12059,14253960,28363,896247
Gender,Male,2021-10-19,44481,24670088,37142,14459422,5882,9142150,1420,1051730,3206,808337,12004,11763680,10843,13062945,22735,731831
Gender,Unknown/undifferentiated,2021-10-19,94,114929,59,55914,24,50820,11,8146,22,19975,22,49146,50,70120,34,977
Gender,Female,2021-10-19,52221,27468539,45444,16382124,5868,10226889,865,837321,3219,792393,12015,12935934,10630,14264590,30106,926353
Gender,Male,2021-10-20,43681,24713769,35958,14495380,6249,9148399,1444,1053174,3230,811567,11736,11775416,10800,13073745,22208,754039
Gender,Unknown/undifferentiated,2021-10-20,121,115050,78,55992,29,50849,14,8160,28,20003,41,49187,55,70175,37,1014
Gender,Female,2021-10-20,50349,27518888,43056,16425180,6395,10233284,855,838176,3317,795710,11944,12947878,10516,14275106,28308,954661
Gender,Male,2021-10-21,45157,24758926,36477,14531857,7190,9155589,1460,1054634,3354,814921,11829,11787245,10939,13084684,23431,777470
Gender,Unknown/undifferentiated,2021-10-21,104,115154,62,56054,39,50888,3,8163,27,20030,25,49212,43,70218,37,1051
Gender,Female,2021-10-21,52603,27571491,44158,16469338,7473,10240757,919,839095,3490,799200,12304,12960182,10705,14285811,30078,984739
Gender,Female,2021-10-22,88981,27660472,57335,16526673,30227,10270984,1386,840481,5563,804763,15920,12976102,14428,14300239,59153,1043892
Gender,Unknown/undifferentiated,2021-10-22,200,115354,129,56183,59,50947,12,8175,66,20096,41,49253,94,70312,73,1124
Gender,Male,2021-10-22,75205,24834131,45668,14577525,27556,9183145,1965,1056599,5498,820419,14911,11802156,14642,13099326,46680,824150
Gender,Unknown/undifferentiated,2021-10-23,72,115426,44,56227,19,50966,9,8184,24,20120,20,49273,36,70348,22,1146
Gender,Male,2021-10-23,43930,24878061,23559,14601084,19246,9202391,1111,1057710,3506,823925,8659,11810815,8474,13107800,27205,851355
Gender,Female,2021-10-23,49498,27709970,26862,16553535,21760,10292744,861,841342,3449,808212,8402,12984504,8049,14308288,33293,1077185
Gender,Female,2021-10-24,24808,27734778,12789,16566324,11715,10304459,294,841636,2076,810288,4351,12988855,4164,14312452,16269,1093454
Gender,Unknown/undifferentiated,2021-10-24,28,115454,21,56248,4,50970,3,8187,2,20122,11,49284,8,70356,12,1158
Gender,Male,2021-10-24,23034,24901095,11945,14613029,10630,9213021,451,1058161,2178,826103,4622,11815437,4644,13112444,13839,865194
Gender,Male,2021-10-25,79431,24980526,38972,14652001,37964,9250985,2471,1060632,6278,832381,13096,11828533,14083,13126527,53070,918264
Gender,Unknown/undifferentiated,2021-10-25,107,115561,52,56300,46,51016,9,8196,35,20157,24,49308,50,70406,35,1193
Gender,Female,2021-10-25,85246,27820024,43378,16609702,40088,10344547,1753,843389,5902,816190,13287,13002142,12984,14325436,59380,1152834
Gender,Male,2021-10-26,85760,25066286,39339,14691340,43323,9294308,3064,1063696,6328,838709,13029,11841562,13908,13140435,59917,978181
Gender,Unknown/undifferentiated,2021-10-26,143,115704,51,56351,79,51095,13,8209,65,20222,20,49328,79,70485,49,1242
Gender,Female,2021-10-26,96498,27916522,45673,16655375,48617,10393164,2157,845546,6321,822511,13286,13015428,13383,14338819,70138,1222972
Gender,Male,2021-10-27,85206,25151492,37840,14729180,44137,9338445,3203,1066899,6115,844824,12670,11854232,13629,13154064,59949,1038130
Gender,Unknown/undifferentiated,2021-10-27,190,115894,91,56442,88,51183,9,8218,57,20279,39,49367,78,70563,74,1316
Gender,Female,2021-10-27,99057,28015579,45760,16701135,50942,10444106,2314,847860,6371,828882,13178,13028606,13506,14352325,72683,1295655
Gender,Male,2021-10-28,84544,25236036,37222,14766402,44107,9382552,3157,1070056,6045,850869,13005,11867237,12835,13166899,59607,1097737
Gender,Unknown/undifferentiated,2021-10-28,215,116109,91,56533,108,51291,16,8234,61,20340,48,49415,87,70650,86,1402
Gender,Female,2021-10-28,99685,28115264,44339,16745474,52782,10496888,2521,850381,6342,835224,13554,13042160,13029,14365354,73515,1369170
Gender,Male,2021-10-29,98515,25334551,44872,14811274,50005,9432557,3593,1073649,7028,857897,15256,11882493,15075,13181974,69130,1166867
Gender,Unknown/undifferentiated,2021-10-29,229,116338,111,56644,101,51392,17,8251,71,20411,39,49454,96,70746,104,1506
Gender,Female,2021-10-29,122527,28237791,55942,16801416,63562,10560450,2964,853345,7633,842857,16318,13058478,15409,14380763,91093,1460263
Gender,Female,2021-10-30,56150,28293941,25640,16827056,28979,10589429,1508,854853,3895,846752,8007,13066485,7947,14388710,40419,1500682
Gender,Male,2021-10-30,47882,25382433,22684,14833958,23329,9455886,1842,1075491,3777,861674,8514,11891007,8202,13190176,31683,1198550
Gender,Unknown/undifferentiated,2021-10-30,86,116424,41,56685,37,51429,8,8259,23,20434,21,49475,31,70777,39,1545
Gender,Male,2021-10-31,24256,25406689,11940,14845898,11640,9467526,665,1076156,2370,864044,4766,11895773,4601,13194777,15072,1213622
Gender,Female,2021-10-31,26997,28320938,12696,16839752,13776,10603205,518,855371,2337,849089,4382,13070867,4282,14392992,18379,1519061
Gender,Unknown/undifferentiated,2021-10-31,21,116445,13,56698,6,51435,2,8261,6,20440,5,49480,7,70784,10,1555
Gender,Unknown/undifferentiated,2021-11-01,108,116553,50,56748,43,51478,15,8276,32,20472,19,49499,53,70837,46,1601
Gender,Male,2021-11-01,84276,25490965,37373,14883271,43404,9510930,3418,1079574,6717,870761,13815,11909588,14476,13209253,57031,1270653
Gender,Female,2021-11-01,96732,28417670,43382,16883134,50515,10653720,2740,858111,6809,855898,14262,13085129,14286,14407278,68649,1587710
Gender,Unknown/undifferentiated,2021-11-02,154,116707,63,56811,82,51560,9,8285,53,20525,17,49516,76,70913,67,1668
Gender,Male,2021-11-02,88950,25579915,38863,14922134,46472,9557402,3545,1083119,6766,877527,13372,11922960,14418,13223671,62394,1333047
Gender,Female,2021-11-02,103099,28520769,45950,16929084,54480,10708200,2591,860702,7172,863070,13182,13098311,14306,14421584,76097,1663807
Gender,Unknown/undifferentiated,2021-11-03,196,116903,64,56875,106,51666,23,8308,64,20589,45,49561,98,71011,72,1740
Gender,Male,2021-11-03,88537,25668452,37831,14959965,45209,9602611,3431,1086550,6805,884332,12719,11935679,16259,13239930,60749,1393796
Gender,Female,2021-11-03,103582,28624351,45219,16974303,53655,10761855,2684,863386,6959,870029,13008,13111319,15874,14437458,75181,1738988
Gender,Unknown/undifferentiated,2021-11-04,240,117143,77,56952,138,51804,19,8327,86,20675,42,49603,122,71133,91,1831
Gender,Male,2021-11-04,92686,25761138,38553,14998518,45859,9648470,3565,1090115,7244,891576,12935,11948614,18927,13258857,62111,1455907
Gender,Female,2021-11-04,108001,28732352,46233,17020536,54224,10816079,2797,866183,7690,877719,12813,13124132,18889,14456347,76827,1815815
Gender,Unknown/undifferentiated,2021-11-05,221,117364,83,57035,111,51915,12,8339,72,20747,30,49633,108,71241,87,1918
Gender,Male,2021-11-05,108524,25869662,45415,15043933,50235,9698705,3977,1094092,7831,899407,15450,11964064,25350,13284207,69126,1525033
Gender,Female,2021-11-05,138400,28870752,58444,17078980,67933,10884012,3107,869290,8851,886570,16627,13140759,26130,14482477,96156,1911971
Gender,Unknown/undifferentiated,2021-11-06,129,117493,57,57092,29,51944,9,8348,26,20773,26,49659,68,71309,37,1955
Gender,Male,2021-11-06,59823,25929485,22493,15066426,22856,9721561,1814,1095906,4156,903563,7961,11972025,21002,13305209,31414,1556447
Gender,Female,2021-11-06,69841,28940593,26582,17105562,28689,10912701,1566,870856,4542,891112,7929,13148688,21500,14503977,40756,1952727
Gender,Unknown/undifferentiated,2021-11-07,51,117544,20,57112,20,51964,8,8356,17,20790,5,49664,26,71335,21,1976
Gender,Male,2021-11-07,32268,25961753,12414,15078840,11943,9733504,831,1096737,2486,906049,4862,11976887,11964,13317173,15762,1572209
Gender,Female,2021-11-07,36261,28976854,13757,17119319,14724,10927425,693,871549,2646,893758,4369,13153057,11887,14515864,20195,1972922
Gender,Unknown/undifferentiated,2021-11-08,121,117665,62,57174,39,52003,11,8367,30,20820,23,49687,58,71393,51,2027
Gender,Male,2021-11-08,95399,26057152,36163,15115003,40235,9773739,3353,1100090,6829,912878,13203,11990090,29973,13347146,53521,1625730
Gender,Female,2021-11-08,107275,29084129,41695,17161014,47698,10975123,2521,874070,7250,901008,12892,13165949,29731,14545595,65257,2038179
Gender,Unknown/undifferentiated,2021-11-09,206,117871,90,57264,87,52090,20,8387,69,20889,33,49720,101,71494,78,2105
Gender,Male,2021-11-09,104544,26161696,38579,15153582,44736,9818475,3688,1103778,7400,920278,12176,12002266,33032,13380178,60599,1686329
Gender,Female,2021-11-09,115936,29200065,44529,17205543,51427,11026550,2612,876682,7601,908609,12186,13178135,32501,14578096,71710,2109889
Gender,Unknown/undifferentiated,2021-11-10,203,118074,79,57343,86,52176,14,8401,62,20951,38,49758,104,71598,70,2175
Gender,Male,2021-11-10,106321,26268017,37592,15191174,44064,9862539,3481,1107259,7581,927859,11426,12013692,36448,13416626,59481,1745810
Gender,Female,2021-11-10,123473,29323538,45805,17251348,53820,11080370,2713,879395,8100,916709,11696,13189831,36694,14614790,75504,2185393
Gender,Male,2021-11-11,101860,26369877,35487,15226661,40489,9903028,3079,1110338,6982,934841,10438,12024130,36637,13453263,55699,1801509
Gender,Unknown/undifferentiated,2021-11-11,187,118261,73,57416,90,52266,10,8411,58,21009,18,49776,86,71684,88,2263
